720x1280
Adreno 320 (16.27)	Adreno 320 (6.48)	Adreno 320 (17.93)	Adreno 320 (6.36)	Adreno 320 (15.96)	Adreno 530 (16.61)	Adreno 530 (5.41)	Adreno 530 (22.54)	Adreno 530 (5.50)	Adreno 530 (22.81)	Mali 450 (17.48)	Mali 450 (10.55)	Mali 450 (29.94)	Mali 450 (14.54)	Mali 450 (29.55)	PVR G6200 (16.91)	PVR G6200 (12.47)	PVR G6200 (19.95)	PVR G6200 (10.72)	PVR G6200 (20.25)	Tegra 3 (39.70)	Tegra 3 (26.76)	Tegra 3 (36.54)	Tegra 3 (27.59)	Tegra 3 (34.41)	Tegra 4 (16.53)	Tegra 4 (9.21)	Tegra 4 (16.79)	Tegra 4 (10.10)	Tegra 4 (16.41)	
vsync (16.27)	none (6.48)	glReadPixels (17.93)	EGLSyncKHR (6.36)	glFinish (15.96)	vsync (16.61)	none (5.41)	glReadPixels (22.54)	EGLSyncKHR (5.50)	glFinish (22.81)	vsync (17.48)	none (10.55)	glReadPixels (29.94)	EGLSyncKHR (14.54)	glFinish (29.55)	vsync (16.91)	none (12.47)	glReadPixels (19.95)	EGLSyncKHR (10.72)	glFinish (20.25)	vsync (39.70)	none (26.76)	glReadPixels (36.54)	EGLSyncKHR (27.59)	glFinish (34.41)	vsync (16.53)	none (9.21)	glReadPixels (16.79)	EGLSyncKHR (10.10)	glFinish (16.41)	
33.415000	38.161000	42.511000	37.896000	41.225000	12.377000	7.665000	60.553000	7.307000	31.063000	103.623000	14.756000	112.385000	110.855000	43.817000	33.399000	73.501000	16.988000	73.098000	60.840000	
30.613000	35.278000	39.661000	35.264000	41.184000	11.378000	7.094000	53.749000	6.623000	23.127000	101.041000	14.984000	107.167000	106.832000	43.469000	17.362000	66.839000	14.870000	88.717000	59.127000	
30.095000	36.317000	39.715000	39.029000	39.617000	15.598000	7.317000	59.956000	6.809000	24.722000	95.592000	13.875000	110.272000	106.897000	44.292000	15.677000	71.835000	31.297000	62.322000	59.300000	
34.728000	38.432000	41.073000	37.971000	43.686000	16.272000	7.611000	65.114000	7.322000	48.328000	108.682000	15.130000	112.495000	101.011000	44.219000	38.034000	67.988000	31.737000	78.726000	57.544000	
28.924000	31.827000	38.811000	29.232000	39.378000	18.026000	7.116000	62.905000	6.452000	23.385000	97.703000	11.712000	108.237000	103.917000	46.228000	47.240000	66.273000	30.163000	60.817000	59.502000	
32.609000	34.094000	38.355000	33.838000	39.025000	16.935000	6.381000	56.287000	6.703000	24.106000	100.052000	12.968000	107.480000	106.648000	44.691000	49.407000	105.836000	31.770000	59.296000	57.263000	
29.449000	32.891000	39.178000	33.247000	39.816000	16.806000	6.448000	56.850000	6.402000	21.993000	100.293000	14.148000	108.242000	108.181000	44.722000	50.431000	82.628000	30.366000	68.061000	58.496000	
30.299000	32.897000	39.009000	32.737000	40.256000	15.630000	6.485000	54.929000	6.015000	20.986000	100.609000	13.526000	108.769000	108.492000	45.081000	49.787000	79.738000	32.672000	62.376000	58.293000	
30.598000	36.205000	41.981000	33.168000	40.617000	28.767000	7.927000	64.904000	7.470000	24.405000	99.837000	15.762000	108.670000	110.012000	44.498000	51.798000	83.973000	32.274000	77.287000	57.828000	
31.766000	30.756000	38.519000	32.949000	42.643000	12.983000	6.790000	59.678000	6.395000	21.515000	101.362000	14.060000	106.053000	106.236000	44.456000	48.845000	83.088000	32.334000	60.776000	58.417000	
32.129000	32.495000	40.369000	32.674000	38.291000	25.453000	6.756000	59.545000	6.041000	21.931000	92.782000	14.484000	106.898000	105.335000	44.038000	48.699000	71.834000	32.829000	59.013000	58.353000	
30.685000	31.977000	37.553000	32.596000	40.527000	20.552000	6.475000	53.593000	6.629000	20.936000	108.189000	12.859000	106.636000	107.064000	44.007000	50.388000	70.955000	32.901000	58.743000	58.114000	
30.621000	33.038000	47.054000	32.713000	38.188000	23.195000	6.487000	63.773000	6.141000	21.041000	100.096000	12.531000	105.504000	105.984000	43.763000	50.932000	71.766000	32.693000	58.782000	58.050000	
30.628000	33.154000	39.111000	34.192000	40.351000	14.133000	6.671000	60.437000	6.599000	21.928000	99.597000	12.035000	106.874000	105.124000	44.732000	50.488000	69.882000	30.562000	59.298000	58.437000	
30.417000	33.393000	40.535000	32.643000	38.656000	10.780000	6.949000	61.410000	6.727000	21.891000	94.570000	12.921000	108.576000	108.626000	44.833000	50.538000	72.183000	31.427000	71.936000	57.959000	
41.827000	47.121000	52.840000	46.020000	56.662000	25.500000	15.664000	76.171000	15.140000	33.626000	108.791000	30.592000	135.893000	132.873000	46.303000	73.181000	87.347000	39.808000	82.989000	60.001000	
28.570000	16.987000	37.770000	19.495000	39.391000	11.203000	6.515000	62.141000	6.552000	22.162000	102.979000	13.010000	110.298000	97.218000	47.395000	36.359000	68.215000	24.196000	73.526000	61.130000	
32.021000	33.810000	42.521000	33.957000	40.146000	10.171000	4.790000	58.548000	4.705000	21.101000	102.069000	8.573000	103.702000	101.417000	45.122000	40.979000	65.635000	32.335000	70.074000	57.859000	
29.999000	30.357000	37.226000	30.003000	35.015000	18.585000	3.470000	58.483000	3.269000	19.001000	101.750000	6.044000	93.978000	91.875000	46.605000	51.225000	67.524000	33.969000	65.882000	55.444000	
29.627000	32.477000	34.560000	31.523000	36.350000	15.074000	3.787000	53.011000	3.508000	27.578000	102.489000	5.829000	94.595000	87.991000	45.463000	57.116000	57.424000	35.390000	71.467000	58.787000	
30.351000	31.970000	34.299000	32.812000	33.162000	16.866000	3.386000	50.941000	3.437000	18.980000	98.965000	5.577000	92.577000	92.580000	44.918000	48.182000	67.130000	32.563000	70.170000	58.252000	
30.599000	33.310000	34.759000	34.214000	33.191000	17.225000	3.578000	49.809000	3.444000	20.147000	93.418000	5.534000	92.558000	90.869000	43.672000	61.737000	67.916000	34.093000	56.072000	58.063000	
30.137000	32.165000	34.355000	34.103000	33.157000	16.896000	3.546000	50.461000	5.646000	18.405000	107.042000	5.695000	91.958000	90.868000	44.307000	30.695000	67.244000	31.812000	51.656000	57.576000	
30.378000	33.523000	33.178000	31.772000	32.448000	14.744000	2.691000	50.408000	6.084000	20.160000	93.876000	3.879000	89.761000	88.250000	43.855000	46.521000	56.383000	33.163000	56.488000	58.079000	
30.520000	33.264000	33.904000	32.791000	32.923000	18.281000	3.596000	40.791000	6.718000	23.667000	106.710000	5.187000	91.684000	88.237000	43.664000	51.110000	55.368000	31.996000	64.345000	57.054000	
30.054000	29.820000	33.370000	30.212000	32.423000	13.974000	2.775000	41.723000	6.349000	18.095000	98.755000	4.797000	85.756000	86.167000	43.264000	49.414000	66.686000	31.628000	49.977000	57.852000	
30.255000	32.359000	33.894000	33.245000	32.842000	19.832000	3.492000	53.956000	6.864000	11.729000	98.052000	5.790000	89.543000	87.977000	41.465000	49.394000	58.763000	32.098000	53.492000	56.686000	
30.445000	31.106000	33.357000	30.181000	32.744000	14.238000	2.682000	48.058000	7.010000	11.029000	97.930000	5.021000	87.522000	86.909000	43.154000	43.946000	64.910000	31.474000	51.881000	57.140000	
30.908000	34.870000	34.541000	32.842000	36.598000	17.627000	6.498000	48.751000	6.509000	12.565000	97.837000	5.769000	89.177000	90.623000	41.824000	58.296000	55.377000	31.179000	58.688000	56.693000	
29.544000	29.871000	34.873000	30.350000	35.240000	15.356000	6.400000	46.396000	6.813000	12.414000	99.044000	3.974000	87.379000	85.958000	42.356000	34.318000	65.732000	29.957000	47.985000	57.616000	
30.754000	42.591000	50.949000	47.511000	44.964000	25.406000	5.968000	54.357000	7.034000	14.374000	92.825000	8.003000	96.103000	94.151000	42.744000	50.979000	65.530000	30.948000	49.769000	57.381000	
30.404000	21.078000	36.071000	14.532000	36.329000	21.337000	6.110000	46.014000	5.200000	12.677000	106.811000	7.164000	95.336000	91.795000	41.844000	41.523000	69.411000	30.728000	53.706000	57.466000	
30.825000	30.448000	36.703000	33.391000	35.847000	20.709000	5.954000	59.552000	7.104000	15.661000	97.660000	7.961000	96.280000	95.725000	42.079000	51.814000	57.878000	30.498000	58.513000	57.651000	
30.964000	30.982000	35.807000	30.951000	34.829000	14.137000	8.884000	52.970000	6.116000	10.267000	94.348000	6.977000	93.803000	93.161000	43.157000	45.664000	68.527000	29.149000	57.178000	57.555000	
30.943000	32.701000	38.290000	31.710000	35.289000	12.770000	7.451000	64.004000	5.946000	14.251000	105.850000	8.679000	98.400000	94.919000	43.339000	47.740000	66.328000	30.351000	59.876000	58.630000	
30.418000	33.291000	38.035000	31.318000	37.579000	10.242000	6.205000	54.949000	7.403000	16.422000	93.539000	8.192000	97.386000	95.477000	42.607000	46.448000	67.887000	29.937000	57.992000	58.149000	
30.818000	31.465000	38.732000	35.517000	38.020000	10.961000	6.434000	54.264000	7.652000	11.642000	107.874000	10.918000	103.683000	100.898000	41.994000	63.173000	69.464000	30.715000	62.584000	59.621000	
31.248000	30.105000	35.131000	27.052000	35.816000	14.181000	3.807000	53.652000	5.155000	9.989000	95.454000	7.862000	97.298000	95.032000	42.533000	30.621000	60.496000	30.904000	56.629000	59.068000	
30.768000	32.448000	35.931000	32.501000	37.336000	17.424000	4.086000	51.962000	5.418000	14.923000	108.037000	7.132000	95.980000	95.615000	40.402000	47.810000	71.120000	31.039000	57.025000	57.964000	
29.501000	33.508000	34.951000	31.993000	37.833000	15.548000	5.554000	41.375000	10.528000	12.225000	102.003000	7.223000	96.787000	95.968000	38.627000	50.554000	58.915000	31.000000	68.757000	58.308000	
30.331000	31.537000	34.563000	30.907000	37.037000	18.744000	6.294000	49.540000	5.430000	13.427000	100.002000	7.403000	97.126000	95.827000	39.062000	49.130000	65.646000	30.381000	53.139000	59.479000	
30.141000	32.683000	34.795000	32.084000	35.516000	17.320000	5.974000	51.773000	5.088000	10.689000	99.203000	8.116000	97.304000	95.322000	38.864000	52.224000	56.074000	27.774000	49.687000	58.031000	
29.388000	32.469000	35.085000	32.880000	35.621000	14.689000	6.653000	47.038000	5.503000	11.194000	97.893000	7.962000	96.165000	98.957000	38.158000	34.784000	65.869000	26.482000	49.667000	57.873000	
30.078000	34.350000	35.958000	32.912000	35.408000	17.415000	7.744000	53.304000	6.525000	14.266000	100.767000	10.083000	100.527000	100.880000	38.889000	45.032000	55.318000	26.343000	56.849000	59.226000	
29.925000	33.194000	35.961000	33.064000	35.621000	17.052000	8.796000	48.199000	6.934000	11.253000	97.938000	12.021000	108.132000	107.316000	38.859000	45.347000	67.084000	25.344000	54.323000	58.978000	
31.272000	33.778000	37.608000	32.933000	37.852000	17.261000	10.431000	63.950000	8.923000	17.403000	101.405000	16.600000	114.352000	115.516000	39.018000	57.285000	70.783000	26.285000	58.701000	59.257000	
30.702000	30.453000	37.048000	26.650000	39.963000	13.476000	5.169000	55.074000	6.514000	16.743000	99.327000	14.525000	110.886000	100.641000	39.015000	34.440000	56.527000	26.240000	55.546000	59.041000	
30.047000	32.732000	38.355000	32.174000	38.066000	16.904000	5.234000	56.250000	6.444000	13.985000	101.605000	14.987000	110.039000	109.270000	39.335000	45.935000	56.040000	25.751000	66.360000	59.388000	
30.459000	34.024000	42.602000	33.806000	38.418000	18.994000	7.949000	69.137000	9.216000	18.449000	98.035000	17.814000	113.787000	114.760000	39.547000	50.469000	70.380000	27.298000	59.909000	58.723000	
30.988000	28.827000	47.612000	34.574000	41.312000	19.804000	8.063000	68.874000	10.123000	18.847000	106.316000	18.427000	117.982000	117.157000	40.532000	45.136000	64.031000	26.452000	81.305000	60.580000	
30.561000	32.755000	50.976000	35.202000	44.273000	19.977000	8.314000	66.262000	10.131000	29.042000	94.861000	20.691000	121.220000	127.050000	41.820000	47.693000	64.969000	26.924000	64.509000	58.277000	
32.458000	30.690000	48.876000	25.637000	39.711000	15.737000	7.035000	64.733000	7.304000	19.393000	107.702000	17.141000	116.683000	114.494000	44.803000	55.560000	74.232000	26.927000	77.150000	59.693000	
31.743000	32.742000	49.145000	31.185000	39.463000	12.690000	6.076000	59.857000	6.631000	15.952000	95.735000	15.369000	112.520000	110.949000	43.586000	32.659000	67.176000	27.760000	59.409000	59.068000	
31.411000	32.387000	49.206000	33.145000	38.302000	13.032000	6.041000	58.906000	5.771000	16.564000	108.298000	13.916000	109.524000	108.666000	43.533000	46.208000	70.470000	29.132000	76.106000	59.260000	
31.333000	34.998000	43.730000	30.583000	43.596000	16.960000	5.857000	58.393000	5.462000	17.020000	95.616000	13.910000	108.951000	109.086000	42.721000	48.032000	67.031000	31.728000	58.269000	58.844000	
31.708000	28.145000	44.486000	32.752000	38.393000	18.869000	6.927000	61.213000	6.293000	19.473000	110.999000	14.068000	110.695000	111.460000	43.803000	53.252000	60.443000	31.084000	59.036000	59.833000	
31.797000	33.489000	43.993000	32.686000	37.975000	17.277000	5.996000	59.177000	5.875000	26.985000	103.285000	13.234000	109.833000	109.666000	43.433000	46.580000	71.643000	30.667000	57.585000	60.276000	
32.374000	33.956000	43.886000	33.745000	38.443000	15.778000	5.917000	58.749000	5.730000	16.722000	102.005000	13.808000	109.887000	115.937000	44.221000	49.025000	68.649000	31.037000	69.855000	59.426000	
31.953000	33.485000	44.735000	32.971000	45.047000	13.475000	6.134000	58.731000	6.203000	25.605000	103.454000	13.000000	109.031000	111.200000	45.185000	62.027000	71.272000	29.050000	57.417000	61.063000	
32.601000	33.390000	44.296000	34.040000	44.656000	15.432000	6.095000	60.085000	5.914000	22.997000	101.035000	12.996000	109.410000	110.374000	44.747000	37.081000	67.978000	31.483000	62.307000	59.619000	
31.545000	35.236000	44.650000	31.899000	44.490000	17.260000	6.429000	60.375000	5.638000	16.839000	100.596000	12.554000	109.569000	110.366000	45.558000	50.061000	71.777000	30.851000	63.043000	58.542000	
32.378000	36.713000	47.104000	34.750000	46.894000	22.506000	8.215000	62.358000	7.271000	23.529000	102.694000	14.630000	112.548000	114.069000	46.194000	60.635000	73.355000	32.064000	75.363000	61.319000	
32.143000	31.333000	47.305000	30.993000	48.209000	16.219000	6.584000	62.966000	6.297000	17.672000	103.416000	13.041000	108.841000	110.467000	45.359000	40.567000	70.542000	32.452000	59.396000	59.506000	
32.470000	33.411000	45.858000	35.140000	38.937000	14.125000	6.561000	65.263000	5.725000	24.332000	103.821000	12.673000	108.273000	111.503000	45.242000	50.660000	66.205000	32.960000	78.699000	59.252000	
32.436000	47.583000	61.376000	43.761000	46.694000	24.532000	12.408000	70.389000	10.979000	30.680000	102.099000	25.456000	133.521000	134.688000	45.849000	71.230000	81.259000	33.530000	74.974000	60.085000	
32.498000	20.191000	52.131000	25.563000	79.955000	15.642000	7.788000	65.827000	7.162000	28.107000	102.012000	16.434000	115.308000	115.996000	44.984000	38.514000	65.367000	32.123000	62.841000	58.811000	
33.217000	31.462000	46.025000	33.395000	61.175000	13.400000	6.631000	68.466000	6.403000	21.099000	101.166000	12.648000	112.005000	111.040000	45.584000	39.048000	67.567000	32.787000	62.537000	58.389000	
31.664000	34.388000	44.026000	33.470000	78.235000	14.999000	7.586000	62.835000	7.423000	35.167000	96.570000	13.971000	115.308000	113.852000	46.247000	52.380000	66.976000	32.980000	62.365000	59.421000	
33.418000	32.468000	41.256000	32.793000	43.696000	12.218000	7.501000	59.508000	7.425000	23.136000	110.272000	12.538000	114.613000	112.623000	44.907000	48.952000	67.527000	33.638000	61.255000	60.179000	
33.273000	34.826000	43.183000	34.366000	43.129000	16.414000	8.014000	57.085000	8.132000	22.770000	101.652000	13.319000	116.185000	113.675000	46.775000	52.064000	68.545000	33.629000	65.180000	60.439000	
33.906000	32.360000	40.744000	32.368000	49.323000	16.009000	7.790000	60.419000	8.066000	23.609000	104.475000	13.302000	112.514000	110.314000	46.122000	50.062000	67.979000	33.591000	62.791000	61.279000	
32.270000	31.305000	40.147000	30.660000	40.656000	16.355000	6.954000	57.908000	7.033000	27.260000	96.103000	12.160000	108.481000	106.902000	43.894000	48.696000	66.628000	33.433000	59.683000	55.489000	
32.186000	35.217000	38.546000	34.185000	40.680000	16.552000	7.410000	57.386000	6.412000	31.593000	107.317000	11.467000	109.159000	107.056000	43.026000	50.437000	60.670000	34.820000	69.342000	58.316000	
32.287000	33.635000	39.759000	34.329000	38.538000	16.356000	6.897000	55.480000	6.901000	42.705000	94.949000	11.751000	107.419000	106.304000	43.495000	50.766000	60.970000	33.391000	61.528000	58.069000	
31.266000	36.654000	39.553000	36.098000	39.881000	18.095000	6.634000	65.501000	7.139000	45.606000	106.516000	12.365000	111.260000	111.064000	44.150000	51.558000	61.157000	31.424000	78.622000	57.469000	
32.363000	36.864000	37.383000	36.583000	37.387000	17.618000	6.477000	63.617000	5.613000	48.205000	102.648000	10.408000	107.312000	102.861000	45.078000	50.555000	58.685000	30.156000	58.035000	59.218000	
31.554000	29.779000	37.811000	31.953000	45.210000	20.434000	5.466000	55.444000	5.513000	45.066000	99.558000	9.287000	101.376000	99.134000	44.176000	49.163000	69.527000	32.028000	73.562000	58.933000	
31.953000	33.647000	37.841000	36.688000	43.641000	15.304000	6.048000	55.208000	6.366000	42.505000	99.391000	9.692000	104.237000	101.740000	44.817000	48.543000	61.220000	31.835000	69.891000	57.143000	
30.563000	39.375000	42.008000	32.633000	44.092000	12.285000	6.621000	63.384000	6.783000	24.868000	101.265000	11.508000	106.307000	110.626000	44.275000	50.221000	72.480000	33.898000	62.033000	54.469000	
31.429000	31.959000	42.740000	31.843000	40.845000	15.860000	7.166000	63.148000	8.053000	26.834000	98.912000	13.816000	114.125000	117.954000	45.241000	51.633000	67.196000	31.912000	64.977000	58.447000	
31.733000	28.764000	39.173000	30.070000	39.670000	16.668000	5.938000	57.789000	6.656000	24.292000	101.648000	11.196000	107.331000	111.635000	46.079000	101.254000	72.458000	32.445000	61.256000	58.505000	
31.705000	31.635000	40.367000	32.864000	38.391000	17.553000	5.969000	58.309000	6.046000	23.491000	102.252000	10.378000	106.225000	105.275000	45.050000	13.870000	74.260000	31.252000	60.470000	59.150000	
31.504000	66.297000	54.123000	40.657000	53.751000	34.198000	16.279000	73.043000	15.657000	35.566000	95.052000	28.165000	138.351000	131.302000	46.152000	56.524000	75.504000	50.133000	103.091000	58.397000	
33.517000	46.444000	39.105000	20.097000	39.013000	12.894000	6.394000	65.478000	6.247000	24.322000	112.496000	11.613000	109.500000	107.839000	47.881000	36.598000	71.135000	17.690000	71.450000	61.310000	
30.891000	5.076000	37.124000	32.705000	36.151000	10.281000	5.265000	58.016000	4.939000	22.495000	102.162000	7.958000	98.574000	99.088000	42.753000	39.171000	59.454000	33.787000	68.170000	58.478000	
31.403000	9.304000	36.611000	33.921000	37.321000	10.376000	5.504000	66.351000	4.993000	22.418000	102.857000	7.927000	100.156000	98.141000	42.849000	51.992000	56.730000	32.932000	67.660000	59.292000	
31.303000	33.334000	36.627000	32.857000	37.021000	13.248000	5.061000	58.659000	4.601000	23.977000	95.933000	8.415000	99.623000	98.706000	42.829000	51.755000	69.005000	35.350000	66.248000	58.132000	
32.041000	32.455000	37.215000	32.812000	35.666000	16.809000	4.700000	55.628000	5.208000	21.963000	100.403000	8.697000	99.042000	103.434000	42.461000	50.751000	68.484000	30.636000	64.524000	59.066000	
30.995000	36.044000	37.126000	33.920000	36.223000	17.820000	5.247000	52.401000	4.844000	26.815000	99.606000	8.495000	97.794000	96.262000	41.851000	49.122000	60.948000	30.871000	54.385000	56.894000	
30.533000	32.932000	35.953000	32.374000	35.228000	15.881000	4.590000	56.862000	4.258000	24.332000	99.585000	8.701000	97.381000	95.897000	40.816000	46.452000	67.981000	30.489000	52.846000	58.445000	
30.415000	32.913000	36.565000	32.707000	34.992000	17.635000	5.322000	55.964000	4.903000	26.406000	99.108000	8.003000	96.123000	94.228000	40.338000	51.501000	68.656000	29.955000	66.488000	56.429000	
30.025000	32.271000	35.235000	32.597000	35.389000	17.738000	4.488000	38.079000	4.389000	28.283000	99.913000	8.143000	96.310000	97.661000	40.356000	42.363000	60.850000	28.391000	60.747000	58.188000	
29.643000	32.608000	37.692000	31.767000	35.689000	15.856000	4.880000	47.658000	4.701000	23.128000	95.130000	8.444000	94.029000	94.039000	40.819000	49.221000	67.491000	28.921000	62.355000	55.289000	
29.705000	31.671000	36.798000	31.942000	34.427000	17.758000	4.886000	55.353000	4.130000	22.266000	96.140000	8.704000	94.578000	93.388000	39.447000	44.820000	57.707000	28.473000	51.344000	56.364000	
29.144000	31.345000	35.045000	31.272000	34.150000	19.307000	4.632000	55.148000	4.536000	20.995000	97.700000	8.489000	94.149000	92.872000	38.741000	48.038000	55.549000	27.670000	51.234000	56.262000	
29.720000	29.171000	35.092000	31.194000	34.612000	16.022000	4.091000	46.293000	4.638000	21.762000	95.196000	9.280000	96.415000	93.629000	39.644000	46.932000	65.595000	26.369000	52.043000	56.485000	
29.510000	31.423000	35.711000	31.460000	34.427000	11.294000	5.020000	59.583000	4.513000	25.289000	93.108000	8.024000	97.193000	92.858000	39.427000	46.235000	57.078000	27.560000	51.618000	55.615000	
29.573000	31.456000	36.208000	30.872000	35.804000	15.767000	4.040000	55.276000	4.396000	27.338000	91.212000	8.078000	94.178000	88.092000	39.247000	50.327000	65.803000	27.483000	51.688000	56.470000	
29.507000	31.119000	36.447000	31.520000	34.735000	16.845000	3.979000	53.068000	4.588000	27.325000	104.141000	7.678000	94.259000	103.589000	39.565000	39.642000	68.193000	27.177000	51.979000	55.426000	
29.625000	32.883000	35.959000	30.201000	35.658000	17.613000	4.022000	33.784000	4.006000	25.872000	96.139000	8.085000	96.025000	99.022000	40.605000	45.983000	61.437000	25.272000	53.226000	56.549000	
30.027000	30.908000	37.755000	31.076000	36.929000	18.936000	4.712000	44.640000	4.297000	27.811000	99.362000	7.963000	97.476000	98.799000	39.239000	53.335000	66.454000	27.564000	53.147000	57.096000	
30.317000	30.907000	36.552000	30.485000	37.289000	15.539000	4.375000	50.181000	5.542000	28.674000	97.270000	8.496000	96.865000	97.546000	39.291000	40.949000	57.848000	27.218000	51.612000	56.750000	
30.547000	31.376000	36.579000	30.890000	36.889000	15.861000	4.421000	54.711000	7.121000	29.167000	94.451000	8.253000	100.565000	98.696000	39.773000	43.530000	68.383000	26.779000	54.660000	61.252000	
30.985000	31.133000	38.582000	30.903000	37.701000	15.605000	4.506000	61.085000	6.153000	31.105000	107.620000	8.116000	101.787000	99.511000	41.936000	46.428000	64.865000	27.406000	55.106000	56.967000	
31.648000	31.191000	37.933000	31.134000	38.359000	18.302000	4.255000	61.763000	6.464000	22.127000	97.529000	8.401000	101.708000	100.332000	39.431000	47.050000	55.833000	26.522000	68.265000	60.284000	
31.350000	32.659000	39.516000	31.588000	39.634000	19.499000	5.078000	59.621000	6.428000	21.566000	109.425000	10.042000	110.492000	104.829000	41.007000	45.418000	59.859000	27.714000	73.908000	60.950000	
31.649000	31.612000	39.057000	31.677000	39.322000	13.739000	4.878000	59.655000	6.393000	20.603000	104.692000	10.959000	107.399000	107.954000	41.617000	45.626000	71.720000	28.945000	56.640000	60.955000	
33.495000	31.952000	41.163000	32.339000	39.248000	15.500000	5.279000	60.020000	6.473000	20.732000	106.329000	10.573000	104.306000	109.089000	41.873000	49.288000	70.458000	29.076000	58.521000	62.863000	
28.801000	33.246000	39.923000	32.586000	40.050000	17.088000	5.289000	63.209000	6.234000	21.810000	95.684000	12.061000	107.963000	111.108000	40.486000	48.202000	59.837000	28.668000	64.857000	59.819000	
30.807000	32.994000	40.833000	33.001000	38.790000	17.767000	5.277000	62.544000	6.352000	22.625000	109.740000	11.470000	104.607000	110.852000	41.438000	48.627000	57.497000	27.622000	65.862000	60.549000	
32.117000	33.225000	39.352000	33.436000	37.940000	20.104000	4.987000	59.871000	7.407000	21.604000	98.542000	12.516000	107.510000	111.255000	42.478000	41.121000	64.172000	29.466000	55.952000	61.725000	
30.990000	33.971000	39.457000	32.710000	38.280000	14.104000	5.784000	64.015000	5.699000	21.915000	109.700000	12.841000	109.668000	110.816000	40.505000	47.218000	62.672000	27.782000	56.479000	58.726000	
31.093000	32.972000	39.215000	32.837000	37.788000	13.915000	5.599000	57.330000	7.408000	26.111000	100.979000	13.170000	110.384000	111.274000	40.942000	59.977000	71.137000	29.437000	68.671000	60.293000	
29.196000	42.942000	46.135000	38.303000	45.679000	24.367000	10.210000	66.195000	10.424000	28.265000	101.525000	22.022000	131.918000	133.127000	41.593000	46.936000	78.470000	29.360000	72.199000	59.590000	
35.190000	22.827000	40.083000	27.397000	38.586000	14.275000	6.001000	61.931000	6.410000	25.377000	105.826000	14.897000	109.775000	111.120000	46.350000	33.759000	71.870000	28.748000	65.732000	63.066000	
28.769000	32.293000	38.283000	32.954000	37.448000	10.423000	5.464000	64.554000	5.650000	21.515000	99.398000	14.195000	107.239000	106.408000	41.768000	51.116000	69.768000	28.856000	58.425000	54.612000	
30.135000	32.558000	38.832000	32.419000	37.609000	15.526000	5.661000	57.048000	6.413000	23.678000	98.844000	13.055000	107.934000	106.528000	40.370000	42.585000	69.282000	29.678000	59.184000	57.764000	
30.697000	33.040000	39.053000	32.347000	37.700000	18.068000	5.851000	65.352000	5.890000	23.741000	94.169000	12.810000	107.416000	106.468000	41.673000	47.986000	70.461000	34.173000	59.722000	58.168000	
30.352000	32.285000	38.962000	32.578000	38.264000	16.554000	5.570000	61.197000	5.906000	26.249000	108.685000	12.178000	106.605000	107.956000	41.960000	50.505000	70.527000	30.385000	57.798000	58.961000	
30.906000	33.850000	37.086000	33.754000	37.767000	17.347000	5.931000	55.483000	6.183000	40.510000	99.666000	11.802000	105.875000	105.898000	42.143000	49.604000	72.667000	29.140000	59.002000	58.211000	
29.704000	36.485000	40.162000	34.278000	37.125000	16.648000	5.730000	61.063000	6.144000	34.902000	97.653000	11.496000	106.761000	106.371000	42.659000	47.280000	66.077000	29.873000	69.578000	57.202000	
30.003000	28.336000	37.506000	30.121000	38.085000	16.239000	5.823000	61.944000	6.013000	45.928000	99.341000	11.607000	104.207000	106.770000	43.137000	49.570000	59.142000	29.836000	57.237000	57.336000	
30.316000	37.375000	37.609000	31.956000	37.681000	15.653000	5.769000	57.570000	6.642000	40.767000	99.096000	11.458000	106.566000	104.877000	41.667000	56.761000	63.250000	29.516000	57.068000	56.644000	
29.765000	28.747000	36.575000	31.541000	36.574000	17.561000	5.111000	54.364000	5.444000	50.311000	98.712000	10.431000	102.827000	103.149000	42.561000	38.384000	63.935000	30.479000	56.121000	55.823000	
29.778000	29.673000	36.117000	32.072000	36.924000	15.944000	5.371000	60.747000	5.635000	40.537000	98.355000	10.322000	103.805000	103.410000	40.727000	49.024000	60.050000	30.831000	67.987000	57.009000	
29.643000	32.210000	36.249000	31.616000	36.945000	15.986000	5.401000	57.489000	5.718000	32.447000	98.387000	10.602000	106.764000	105.292000	41.659000	52.533000	59.818000	30.483000	55.774000	56.393000	
29.493000	30.828000	37.393000	31.407000	41.514000	16.503000	5.759000	60.594000	5.887000	28.122000	99.573000	10.511000	104.169000	104.265000	41.721000	48.355000	58.876000	29.683000	55.529000	56.698000	
30.346000	28.599000	36.752000	31.362000	39.492000	16.400000	5.373000	60.836000	5.891000	32.118000	96.770000	9.987000	102.341000	104.521000	41.294000	45.290000	70.033000	29.399000	55.426000	56.497000	
30.024000	32.593000	36.043000	32.528000	37.928000	15.910000	5.645000	60.335000	5.558000	30.760000	93.508000	10.124000	103.660000	102.271000	41.097000	48.114000	59.384000	29.595000	91.039000	56.901000	
29.664000	30.944000	38.678000	31.396000	36.446000	18.003000	5.600000	52.594000	6.107000	43.337000	105.818000	10.080000	105.350000	103.978000	41.524000	58.281000	66.093000	29.262000	69.475000	57.157000	
29.711000	31.689000	37.902000	30.592000	36.900000	15.589000	5.170000	46.388000	6.031000	54.686000	98.230000	10.012000	104.654000	102.361000	42.097000	39.676000	64.580000	28.535000	79.874000	57.585000	
